	-1
的	5.1
切入点	-1
是	5.42
支付	4.98
京东	-1
金融	5.4
的	5.1
起步晚	-1
了	5.08
一些	5.12
2013	-1
年	5.1
阿里巴巴	-1
将	5.36
余额	5.3
宝玩得	-1
风生水	-1
起	4.98
这	5.14
暴露	4.06
了	5.08
京东	-1
的	5.1
短板	-1
在线	5.28
支付	4.98
互联网	5.88
金融	5.4
与	4.86
支付	4.98
紧密	5.44
相连	5.44
对	6.14
支付	4.98
的	5.1
忽视	3.76
是	5.42
刘强	-1
东	5.08
这些	5.18
年	5.1
的	5.1
重大	5.46
失误	3.38
他	5.06
说	5.22
七八年	-1
前	5.24
我	5.58
对	6.14
支付	4.98
的	5.1
认知	-1
只是	4.54
一个	5.1
工具	5.04
配送	-1
员	5.02
提供	5.48
货到付款	-1
现场	5.24
刷卡	-1
永远	6.46
是	5.42
最	5.14
安全	6.34
的	5.1
十几年来	-1
我们	5.96
从来	4.94
没	4.42
出现	5.16
过盗	-1
卡	4.68
消费者	-1
钱	6.24
被盗	-1
等	4.72
现象	4.98
随着	-1
我们	5.96
做	5.26
金融	5.4
产品	5.3
发现	5.9
支付	4.98
对	6.14
金融	5.4
特别	6.1
重要	5.68
没有	4.42
支付	4.98
工具	5.04
没有	4.42
账户	5.22
体系	5.0
就	4.94
没法	3.38
做	5.26
了	5.08
这个	5.02
错误	3.46
不会	3.46
导致	4.64
我们	5.96
失败	2.8
也	5.2
不会	2.8
导致	4.64
死	1.88
掉	4.56
但是	4.56
在	5.02
金融	5.4
的	5.1
初期	5.18
发展	6.16
上	5.58
会	5.22
比较	5.22
困难	3.12
这是	-1
京东	-1
金融	5.4
现在	5.14
亏钱	-1
的	5.1
原因	5.18
主要	5.38
亏	3.62
在	5.02
体系	5.0
上	5.58
了	5.08
2012	-1
年	5.1
10	-1
月	5.28
京东	-1
收购	5.12
创立	5.78
于	5.14
2003	-1
年	5.1
的	5.1
网银	-1
在线	5.28
京东	-1
支付	4.98
晚	4.5
了	5.08
3	-1
年	5.1
责任	5.18
很	5.14
重	4.42
只能靠	-1
团队	5.26
拼命	5.0
拼下来	-1
京东	-1
金融	5.4
集团	5.06
部副	-1
总裁	5.62
丁晓强	-1
说	5.22
过去	5.2
一年	-1
半	4.88
的	5.1
时间	5.32
网银	-1
在线	5.28
100	-1
人	5.3
的	5.1
团队	5.26
推出	5.26
了	5.08
小金库	-1
京东	-1
白条	-1
网	5.24
银钱	-1
包等	-1
承接	-1
了	5.08
京东	-1
双	5.34
11	-1
在线	5.28
支付	4.98
网银	-1
在线	5.28
的	5.1
机会	6.0
一个	5.1
是	5.42
理财	-1
支付宝	-1
过早	3.62
暴露	4.06
了	5.08
自己	5.28
的	5.1
战略	5.4
激起	-1
了	5.08
银行	5.58
强烈	5.5
的	5.1
反弹	4.8
用户	5.2
的	5.1
理财	-1
需求	5.32
没有	4.42
得到	5.66
充分	5.86
满足	6.78
另	4.82
一个	5.1
是	5.42
移动	5.2
支付	4.98
现在	5.14
支付宝	-1
和	5.46
微信	-1
都	4.84
在	5.02
争夺	4.0
这块	-1
蛋糕	-1
网银	-1
在线	5.28
需要	5.18
找到	5.44
自己	5.28
的	5.1
切入点	-1
京东	-1
金融	5.4
的	5.1
优势	6.5
在于	5.2
供应链	-1
供应商	-1
物流	5.2
营销	5.22
售后	-1
用户	5.2
京东	-1
2014	-1
年	5.1
7	-1
月	5.28
推出	5.26
众筹	-1
尽管	5.0
阿里巴巴	-1
等	4.72
公司	5.08
早	5.42
于	5.14
京东	-1
推出	5.26
众筹	-1
但是	4.56
没有	4.42
人能	-1
在	5.02
对	6.14
供应链	-1
的	5.1
控制力	-1
上	5.58
比拟	5.42
京东	-1
众筹	-1
的	5.1
核心	5.58
价值	5.86
在于	5.2
将	5.36
供应链	-1
提前	5.26
在	5.02
设计阶段	-1
就让	-1
设计者	-1
生产者	-1
使用者	-1
紧密联系	-1
在	5.02
一起	5.74
让	5.36
大家	5.56
的	5.1
沟通	5.78
成本	4.82
变得	-1
更	5.34
低	4.5
例如	5.34
有	5.36
创业者	-1
想	5.3
做	5.26
智能	6.28
手环	-1
在	5.02
众	5.22
筹上	-1
放出	5.2
设计	5.76
图样	-1
用户	5.2
很	5.14
喜欢	7.02
投入	5.8
500	-1
元	5.0
支持	6.06
项目	5.36
如果	5.36
生产	5.16
出来	5.18
了	5.08
用户	5.2
就	4.94
能	5.48
得到	5.66
手环	-1
如果	5.36
产品	5.3
流产	-1
了	5.08
500	-1
元	5.0
就	4.94
退回	4.28
用户	5.2
目前	5.02
众筹	-1
主要	5.38
集中	5.34
在	5.02
智能	6.28
硬件	5.26
生活	5.58
美学	5.9
产品	5.3
上	5.58
也	5.2
不是	4.2
绝对	5.04
的	5.1
这是	-1
京东	-1
供应链	-1
的	5.1
优势	6.5
领域	5.08
京东	-1
众筹	-1
在	5.02
创业者	-1
这	5.14
一端	5.0
的	5.1
品牌	5.68
已经	5.18
打	4.02
出来	5.18
了	5.08
智能	6.28
硬件	5.26
要	5.2
做	5.26
众筹	-1
就	4.94
上	5.58
京东	-1
2015	-1
年初	5.16
京东	-1
金融	5.4
年会	-1
有	5.36
员工	5.12
喝高	-1
了	5.08
对	6.14
陈生	-1
强	6.46
说	5.22
2015	-1
年	5.1
我	5.58
一定	5.36
会	5.22
让	5.36
你	5.36
觉得	5.38
自己	5.28
是	5.42
傻	-1
&	-1
times	5.58
;	-1
陈生	-1
强	6.46
有	5.36
个	4.94
习惯	5.3
员工	5.12
做出	-1
的	5.1
东西	5.06
超出	5.02
了	5.08
他	5.06
的	5.1
预期	5.36
的话	4.9
他会	-1
说	5.22
我	5.58
彻底	4.72
傻	-1
&	-1
times	5.58
;	-1
了	5.08
那位	-1
员工	5.12
说	5.22
的	5.1
第二句	-1
话	5.02
是	5.42
我	5.58
什么	5.04
事情	5.08
都	4.84
不	4.4
担心	3.46
就	4.94
担心	3.46
猝死	-1
陈生	-1
强	6.46
说	5.22
互联网	5.88
金融	5.4
最大	5.96
的	5.1
兴趣	6.42
点	5.32
在于	5.2
没有	4.42
现成	5.42
模式	5.1
可抄	-1
是	5.42
乐趣	6.86
也	5.2
是	5.42
痛苦	2.32
想	5.3
偷懒	2.32
都	4.84
不行	3.72
必须	4.98
懂得	5.7
金融	5.4
互联网	5.88
法律	5.28
运营	5.08
it	5.02
才能	6.1
干活儿	-1
我选	-1
团队	5.26
成员	5.26
第一	-1
是	5.42
要	5.2
有	5.36
理想	6.56
的	5.1
我	5.58
不	4.4
希望	6.64
我	5.58
一天到晚	-1
拿	5.02
着	4.88
鞭子	3.72
去	4.86
抽	4.78
他	5.06
他	5.06
自己	5.28
想	5.3
成就	6.38
不	4.4
一样	5.28
的	5.1
东西	5.06
我	5.58
给	5.34
他	5.06
支持	6.06
第二	-1
是	5.42
有	5.36
担当	5.34
的	5.1
人	5.3
不管	4.42
是不是	-1
他	5.06
的	5.1
活儿	-1
有	5.36
能力	5.9
做	5.26
就	4.94
把	4.94
它	5.16
做	5.26
了	5.08
第三	-1
有	5.36
做人	5.12
的	5.1
底线	-1
我	5.58
最终	5.4
会	5.22
给	5.34
兄弟	5.84
们	5.06
交代	4.86
保证	5.78
他们	5.12
口袋	-1
中	4.98
的	5.1
东西	5.06
他	5.06
对	6.14
京东	-1
金融	5.4
的	5.1
期望	5.96
是	5.42
短期内	-1
可以	5.58
依靠	5.62
京东	-1
这个	5.02
期限	4.94
不会	3.72
长	5.26
必须	4.98
让	5.36
更	5.34
多用户	-1
过来	5.28
甚至	4.82
反过来	-1
帮助	6.14
京东	-1
这	5.14
是	5.42
个	4.94
要么	5.1
生	5.32
要么	5.1
死	1.88
的	5.1
生意	5.5
所有	5.52
团队	5.26
都	4.84
知道	5.38
要么	5.1
凌绝顶	-1
要么	5.1
就	4.94
死翘翘	-1
不会	1.88
是	5.42
中庸	-1
的	5.1
不死不活	-1
的	5.1
我	5.58
和	5.46
团队	5.26
说	5.22
得	5.44
很	5.14
清楚	6.04
京东	-1
金融	5.4
如果	5.36
做不了	-1
第一	-1
集团	5.06
就别	-1
做	5.26
了	5.08
我会	-1
自己	5.28
把	4.94
自己	5.28
炒掉	-1
让	5.36
老	3.58
刘给	-1
你们	5.24
派个	-1
新	5.94
老板	5.14
创新	6.88
无论是	-1
农村	4.78
电商	-1
生鲜	-1
电商	-1
还是	5.22
京东	-1
金融	5.4
京东	-1
到家	5.9
都	4.84
面临	4.64
着	4.88
一个	5.1
问题	4.46
没有	4.42
成熟	6.22
样本	5.0
可	5.3
参考	5.36
模仿	5.0
大大小小	-1
的	5.1
公司	5.08
都	4.84
在	5.02
摸索	5.02
路径	5.22
这	5.14
意味着	-1
要么	5.1
刘强	-1
东	5.08
自己	5.28
想	5.3
要么	5.1
负责	5.58
这块	-1
业务	5.28
的	5.1
团队	5.26
自己	5.28
想	5.3
当	5.0
这家	-1
公司	5.08
业务	5.28
多元化	-1
人员	5.44
扩充	5.5
到	5.3
数万	-1
人	5.3
之后	4.98
公司	5.08
面临	4.64
着	4.88
创新	6.88
力度	5.36
不够	3.92
的	5.1
问题	4.46
刘强	-1
东有	-1
野心	4.58
想	5.3
掌控	-1
一切	5.42
不	4.4
接受	5.72
公开场合	-1
不	4.4
给	5.34
他	5.06
面子	-1
挑战	5.38
他	5.06
的	5.1
权威	5.5
如果	5.36
有	5.36
意见	4.92
的话	4.9
两个	-1
人	5.3
单独	4.54
在	5.02
的	5.1
时候	5.0
怎么	4.86
说	5.22
都	4.84
可以	5.58
但	4.62
公开场合	-1
必须	4.98
注意	5.0
方式	4.94
有位	-1
员工	5.12
跟	5.06
他	5.06
说话	5.38
的	5.1
时候	5.0
手	5.5
放在	-1
桌子	5.2
上	5.58
不	4.4
知道	5.38
为什么	4.32
刘强	-1
东	5.08
以为	5.14
他	5.06
在	5.02
冲着	-1
自己	5.28
拍桌子	-1
要求	4.9
开除	2.78
几位	-1
高管	-1
极力	5.34
保下	-1
了	5.08
他	5.06
让	5.36
其	5.24
休假	6.36
两个	-1
月	5.28
再	4.96
回	5.02
公司	5.08
工作	5.18
他	5.06
生气	3.18
的	5.1
时候	5.0
不会	3.18
说	5.22
脏话	-1
但是	4.56
说话	5.38
令人	-1
难堪	3.28
不留情面	-1
2010	-1
年	5.1
到	5.3
2012	-1
年	5.1
期间	5.18
刘强	-1
东	5.08
在	5.02
新浪	-1
微博上	-1
甚为	-1
活跃	6.36
又	4.98
是	5.42
直接	5.44
发号施令	-1
打	4.02
价格战	-1
又	4.98
是	5.42
直接	5.44
和	5.46
竞争对手	-1
打嘴仗	-1
给	5.34
人	5.3
感觉	5.5
是	5.42
强势	-1
尖锐	4.26
甚至	4.82
有些	5.2
语言	5.52
带有	-1
人身攻击	3.28
的	5.1
味道	5.58
我	5.58
在	5.02
想	5.3
这	5.14
究竟	4.98
是	5.42
营销	5.22
需要	5.18
还是	5.22
因为	4.94
高压	4.04
之下	-1
他	5.06
也	5.2
变得	-1
急躁	3.28
尖锐	4.26
起来	5.5
他	5.06
在	5.02
微博上	-1
说	5.22
的话	4.9
有些	5.2
高管	-1
也	5.2
不	4.4
赞同	6.6
认为	5.1
打人	3.28
不	4.4
打	4.02
脸	5.5
有	5.36
高管	-1
说	5.22
2008	-1
年	5.1
时	5.04
跟	5.06
刘强	-1
东	5.08
相处	5.46
很	5.14
轻松	6.78
大家	5.56
像	5.5
兄弟	5.84
一样	5.28
2009	-1
年	5.1
下半年	-1
突然	4.5
变得	-1
不	4.4
一样	5.28
了	5.08
那	5.12
时候	5.0
只有	5.14
他	5.06
一个	5.1
首席	5.94
执行官	-1
他	5.06
得	5.44
往前	-1
冲	5.16
不冲	-1
不行	3.72
没有	4.42
缓冲带	-1
所有	5.52
的	5.1
决策	5.42
压力	3.98
都	4.84
在	5.02
他	5.06
那里	5.18
若	5.02
是	5.42
做	5.26
错	3.44
了	5.08
决策	5.42
可能	5.2
就是	4.98
覆顶	-1
之灾	-1
当时	5.0
他	5.06
整个	5.38
人	5.3
绷	-1
得	5.44
特别	6.1
紧	4.84
大家	5.56
也	5.2
绷	-1
得	5.44
紧	4.84
现在	5.14
他	5.06
放松	6.34
了	5.08
大家	5.56
也	5.2
放松	6.34
了	5.08
刘强	-1
东	5.08
2012	-1
年	5.1
时说	-1
2007	-1
年	5.1
投资	5.64
物流	5.2
是从	-1
浅水区	-1
走向	5.3
深水	-1
区	5.02
2008	-1
年	5.1
到	5.3
2011	-1
年	5.1
基本	5.08
是	5.42
在	5.02
河水	5.16
最深	-1
的	5.1
地方	5.18
过	5.04
了	5.08
2012	-1
年	5.1
就	4.94
看到	-1
了	5.08
希望	6.64
光明	6.76
开始	5.26
往	5.4
浅滩	-1
走	5.3
了	5.08
京东	-1
一天	4.92
不能	3.84
实现	5.72
持续性	-1
规模化	-1
盈利	6.6
一天	4.92
不能	3.84
完全	5.5
脱离危险	-1
现在	5.14
京东	-1
离	4.18
上岸	-1
是	5.42
一步之遥	-1
只要	5.16
不犯	-1
什么	5.04
严重错误	-1
呱唧	-1
一	5.02
下滑	-1
倒	4.52
头撞	-1
石头	5.08
上	5.58
被	4.5
淹死	-1
刘强	-1
东对	-1
未来	6.28
有	5.36
方向感	-1
有些	5.2
公司	5.08
高层	5.48
在	5.02
迷茫	-1
的	5.1
阶段	4.78
是	5.42
没有	4.42
方向感	-1
的	5.1
期待	6.1
底下	4.62
的	5.1
人	5.3
达成	5.88
共识	5.6
给	5.34
他	5.06
信心	6.5
但是	4.56
底下	4.62
的	5.1
人	5.3
受	4.82
个人利益	-1
所	4.98
限	4.26
哪里	4.92
能	5.48
达成	5.88
共识	5.6
都	4.84
希望	6.64
老板	5.14
拍板	-1
刘强	-1
东对	-1
未来	6.28
有	5.36
感觉	5.5
对	6.14
消费者	-1
有	5.36
感觉	5.5
所以	5.24
敢	5.64
拍板	-1
而	5.18
京东	-1
绝大多数	-1
人	5.3
是	5.42
跟着	5.22
刘强	-1
东干过	-1
的	5.1
或者	4.76
喜欢	7.02
刘强	-1
东	5.08
对	6.14
刘强	-1
东有	-1
兴趣	6.42
刘强	-1
东	5.08
个性	5.38
鲜明	6.04
也	5.2
容易	6.02
褒贬	-1
鲜明	6.04
喜欢	7.02
他	5.06
的	5.1
人	5.3
进来	5.46
留下来	-1
就	4.94
变成	-1
了	5.08
跟随	5.38
的	5.1
力量	5.84
他敢	-1
拍板	-1
同时	5.34
也	5.2
有	5.36
一帮人	-1
敢信	-1
在	5.02
一次	5.12
战略	5.4
讨论会	-1
上	5.58
谈到	-1
某个	-1
目标	5.64
某项	-1
业务	5.28
调整	5.44
刘强	-1
东说	-1
这	5.14
事	5.14
必须	4.98
调整	5.44
在	5.02
一旁	-1
观摩	-1
的	5.1
京东	-1
大学	6.2
高级	6.48
总监	-1
马	5.34
成功	7.48
想	5.3
资源	5.14
测算	4.98
了	5.08
吗	4.82
可行	5.64
度	5.16
测算	4.98
了	5.08
吗	4.82
他	5.06
看看	-1
四周	5.04
的	5.1
高	6.1
管们	-1
不	4.4
吱声	-1
不挠	-1
耳朵	5.62
眉头	-1
不皱	-1
面	5.06
无表情	-1
这些	5.18
都	4.84
是	5.42
他们	5.12
的	5.1
活儿	-1
都	4.84
不	4.4
表态	5.04
吗	4.82
会后	-1
他	5.06
问高	-1
管们	-1
这事	-1
靠	4.78
谱	-1
吗	4.82
行不行	-1
啊	4.78
高管们	-1
说	5.22
没	4.42
问题	4.46
相信	6.12
老	3.58
刘	5.26
一定	5.36
能	5.48
做	5.26
出来	5.18
怎么	4.86
做	5.26
他们	5.12
也	5.2
不	4.4
知道	5.38
路	5.2
总归	-1
是	5.42
走	5.3
出来	5.18
的	5.1
铆足	-1
劲头	-1
去	4.86
做	5.26
总会	-1
蹚	-1
出	4.98
一条	5.24
路来	-1
战略	5.4
上	5.58
绝对	5.04
信任	6.86
刘强	-1
东	5.08
是	5.42
京东	-1
过去	5.2
成功	7.48
的	5.1
原因	5.18
但是	4.56
风险	4.34
在于	5.2
如果	5.36
刘强	-1
东	5.08
在	5.02
战略	5.4
上	5.58
判断	5.36
失误	3.38
怎么办	-1
刘强	-1
东	5.08
也	5.2
曾	4.8
告诉	5.04
我	5.58
未来	6.28
京东	-1
只	4.94
存在	5.28
两个	-1
风险	4.34
第一	-1
战略	5.4
失误	3.38
京东	-1
将	5.36
万劫不复	3.38
第二	-1
企业	5.24
文化	5.92
出	4.98
问题	4.46
这些	5.18
年	5.1
京东	-1
一直	5.48
拥有	6.12
一种	-1
能力	5.9
能够	5.44
不断	5.0
满足	6.78
不同	5.22
类型	5.2
消费者	-1
不同	5.22
阶段	4.78
需求	5.32
的	5.1
能力	5.9
能够	5.44
时刻	5.22
把握住	-1
消费者	-1
最强	-1
的	5.1
需求	5.32
然后	5.0
满足	6.78
他	5.06
如果	5.36
京东	-1
不行	3.72
了	5.08
一定	5.36
是因为	-1
这种	-1
能力	5.9
消失	3.48
了	5.08
故步自封	-1
以为	5.14
当年	5.06
能	5.48
搞定	-1
现在	5.14
能	5.48
搞定	-1
未来	6.28
肯定	5.92
能	5.48
搞定	-1
就	4.94
拿	5.02
过去	5.2
的	5.1
老	3.58
招儿	-1
去	4.86
搞定	-1
2014	-1
年	5.1
京东	-1
总	5.02
交易额	-1
2602	-1
亿元	-1
总	5.02
净收入	-1
1150	-1
亿元	-1
以	4.92
京东	-1
今日	5.3
的	5.1
体量	-1
即使	4.78
想错	-1
了	5.08
翻	4.92
大船	-1
的	5.1
可能性	-1
也	5.2
不大	3.58
不像	3.58
前	5.24
几年	-1
一个	5.1
战略性	-1
错误	3.46
就	4.94
可能	5.2
是	5.42
灭顶之灾	-1
现在	5.14
最大	5.96
的	5.1
风险	4.34
是	5.42
不想	4.28
2013	-1
年	5.1
在	5.02
企业	5.24
文化	5.92
的	5.1
创新	6.88
子目录	-1
下	4.6
刘强	-1
东	5.08
增加	5.94
了	5.08
一条	5.24
包容	6.04
失败	2.8
以	4.92
项目	5.36
为	5.16
单位	4.94
跨部门	-1
组织	5.08
临时	5.04
小组	5.22
进行	5.28
创新	6.88
但是	4.56
像	5.5
谷歌	-1
那样	5.14
恨不得	-1
工位	-1
不	4.4
固定	5.02
的	5.1
创新	6.88
氛围	5.62
肯定	5.92
没有	4.42
这种	-1
事	5.14
京东	-1
未来	6.28
也	5.2
很	5.14
难	3.18
做到	-1
因为	4.94
京东	-1
本质	5.0
上	5.58
是	5.42
一家	5.56
业务	5.28
链条	4.72
严丝合缝	-1
的	5.1
公司	5.08
公司	5.08
的	5.1
创新	6.88
要么	5.1
是	5.42
首席	5.94
执行官	-1
特别	6.1
聪明	6.94
想	5.3
明白	6.1
了	5.08
下面	4.8
照着	-1
指示	4.96
做	5.26
要么	5.1
是	5.42
大家	5.56
各显神通	-1
汇总	5.24
统一	5.52
优	7.02
中选优	-1
或者	4.76
优优	-1
结合	5.28
出来	5.18
更好	-1
的	5.1
方案	5.36
当	5.0
京东	-1
发展	6.16
到	5.3
7	-1
万人	-1
规模	5.22
涉及	4.68
业务	5.28
横跨	-1
电商	-1
物流	5.2
互联网	5.88
金融	5.4
o2o	-1
智能	6.28
硬件	5.26
等	4.72
的	5.1
时候	5.0
已经	5.18
不能	3.84
只	4.94
依赖	4.98
一个	5.1
很强	-1
的	5.1
大脑	5.32
过去	5.2
是	5.42
刘强	-1
东	5.08
创新	6.88
不是	4.2
京东	-1
创新	6.88
如果	5.36
要	5.2
继续	5.36
保持	5.68
刘强	-1
东	5.08
创新	6.88
得	5.44
复制	5.1
几个	-1
刘强	-1
东	5.08
才能	6.1
覆盖	5.2
京东	-1
众多	5.32
业务	5.28
这	5.14
可能	5.2
吗	4.82
如何	5.28
将	5.36
执行	5.1
型	5.32
的	5.1
组织	5.08
变成	-1
学习型	-1
的	5.1
组织	5.08
这是	-1
摆在	-1
刘强	-1
东	5.08
以及	5.04
他	5.06
的	5.1
高	6.1
管们	-1
面前	5.2
的	5.1
问题	4.46
刘强	-1
东	5.08
也	5.2
意识	5.0
到	5.3
了	5.08
问题	4.46
在	5.02
早	5.42
会上	-1
总是	-1
他	5.06
一个	5.1
人	5.3
说	5.22
他	5.06
说	5.22
为什么	4.32
你们	5.24
不	4.4
说话	5.38
散会	-1
以后	4.92
又	4.98
发邮件	-1
又	4.98
打电话	-1
的	5.1
扯	-1
不清	3.84
为什么	4.32
不	4.4
在	5.02
早	5.42
会上	-1
说	5.22
出来	5.18
有	5.36
的	5.1
人	5.3
是	5.42
不敢	-1
说	5.22
怕	3.54
说	5.22
出来	5.18
被	4.5
骂	-1
一顿	-1
很多	5.46
副总	-1
只是	4.54
坐在	-1
那里	5.18
等	4.72
着	4.88
执行	5.1
就	4.94
好	6.7
了	5.08
过去	5.2
10	-1
年	5.1
已经	5.18
形成	5.22
了	5.08
这样	4.94
的	5.1
习惯	5.3
刘强	-1
东下	-1
命令	4.3
自己	5.28
的	5.1
大脑	5.32
只	4.94
接受命令	-1
冰冻三尺非一日之寒	-1
要	5.2
将	5.36
这样	4.94
的	5.1
习惯	5.3
扭转	5.5
过来	5.28
不是	4.2
一蹴而就	-1
的	5.1
事	5.14
这	5.14
两年	-1
刘强	-1
东	5.08
在	5.02
授予	5.74
更	5.34
多	5.66
的	5.1
权力	5.24
给	5.34
下面	4.8
的	5.1
人	5.3
但	4.62
还	5.16
未	4.74
形成	5.22
真正	5.76
的	5.1
原发	-1
动力	5.72
2013	-1
年	5.1
京东	-1
梳理	-1
企业	5.24
文化	5.92
把	4.94
创新	6.88
写	5.0
进京	-1
东	5.08
的	5.1
价值观	5.76
里	5.18
这	5.14
必须	4.98
通过	5.84
机制	5.0
形成	5.22
鼓励	6.84
创新	6.88
的	5.1
氛围	5.62
组织	5.08
越大	-1
越多	-1
的	5.1
人	5.3
害怕	3.28
失败	2.8
害怕	3.28
承担责任	-1
会	5.22
潜意识	5.42
寻找	5.2
安全	6.34
地带	5.06
没	4.42
人	5.3
愿意	6.12
让	5.36
自己	5.28
变得	-1
危险	2.96
如果	5.36
企业	5.24
不能容忍	2.96
失败	2.8
就	4.94
不	4.4
可能	5.2
鼓励	6.84
创新	6.88
否则	4.62
谁	5.1
来	5.26
承担	5.18
创新	6.88
失败	2.8
的	5.1
结果	5.16
李晨	-1
在	5.02
西南区	-1
内部	4.9
承诺	6.1
只要	5.16
是	5.42
合理	6.04
的	5.1
有	5.36
规划	5.46
的	5.1
创新	6.88
失败	2.8
结果	5.16
由	4.86
区域	5.06
承担	5.18
不用	4.74
部门	4.9
承担	5.18
在	5.02
制度	4.96
上	5.58
实行	5.46
项目管理	-1
制	4.82
跟踪	4.32
创新	6.88
动作	5.28
是否	4.96
有	5.36
计划	5.24
地	5.16
合规	-1
地	5.16
向前	-1
推进	5.84
并且	5.04
有	5.36
正向	-1
激励	6.84
年底	5.14
有	5.36
单独	4.54
的	5.1
激励	6.84
包	5.58
以前	4.88
创新	6.88
反应	5.04
在	5.02
绩效	5.72
里	5.18
现在	5.14
是	5.42
在	5.02
绩效	5.72
外	4.76
增加	5.94
激励	6.84
华北区	-1
配送	-1
系统	5.02
的	5.1
第一个	-1
合作	5.78
站	5.04
是	5.42
在	5.02
山东	5.4
邹城市	-1
同时	5.34
在	5.02
山东省	-1
齐河县	-1
开设	5.12
自营	-1
配送	-1
站	5.04
两年	-1
时间	5.32
邹城	-1
配送	-1
站	5.04
从	5.16
开业	5.9
每天	-1
10	-1
多单	-1
增长	5.9
到	5.3
300	-1
单	4.72
齐河	-1
的	5.1
自营	-1
配送	-1
站	5.04
地理位置	-1
得天独厚	-1
紧	4.84
挨着	-1
京东	-1
济南	5.38
fdc	-1
仓	-1
物流	5.2
前置	-1
分拨	-1
中心	5.16
能	5.48
做	5.26
211	-1
限时	-1
达	5.42
每天	-1
却	4.68
不过	4.72
100	-1
单	4.72
为什么	4.32
邹城	-1
合作	5.78
站	5.04
站长	-1
愿意	6.12
打广告	-1
愿意	6.12
让	5.36
所有	5.52
亲朋	-1
帮忙	5.96
推广	5.72
业务	5.28
齐河	-1
自营	-1
站	5.04
相对	4.98
保守	4.88
没	4.42
让	5.36
他	5.06
经营	5.32
只	4.94
要求	4.9
保证	5.78
运营	5.08
质量	5.5
他会	-1
琢磨	-1
这件	-1
事	5.14
我	5.58
能	5.48
做	5.26
我敢	-1
做	5.26
吗	4.82
星星之火	-1
可以	5.58
燎原	-1
京东	-1
必须	4.98
把	4.94
员工	5.12
的	5.1
热情	6.84
激发	5.82
出来	5.18
京东	-1
的	5.1
fdc	-1
模型	5.28
是	5.42
两名	-1
管培生加	-1
一位	-1
外招	-1
的	5.1
研究生	5.6
三个	-1
人	5.3
做	5.26
出来	5.18
的	5.1
fdc	-1
占	4.66
总	5.02
库存量	-1
的	5.1
3%	-1
却	4.68
能	5.48
满足	6.78
18%	-1
的	5.1
订单	5.5
生产	5.16
需求	5.32
不过	4.72
这样	4.94
的	5.1
激进	4.64
型	5.32
创新	6.88
是	5.42
少见	5.1
的	5.1
自从	5.16
京东	-1
试图	4.86
激励	6.84
创新	6.88
以来	4.98
一线	4.84
员工	5.12
的	5.1
创造力	6.88
有	5.36
了	5.08
一定	5.36
的	5.1
释放	5.8
主要	5.38
集中	5.34
在	5.02
细节	5.32
的	5.1
创新	6.88
上	5.58
降低成本	-1
例如	5.34
仓储	5.34
规划	5.46
货架	-1
位置	5.18
原来	5.54
用	5.1
专用	5.54
胶带	-1
有	5.36
员工	5.12
买	5.34
了	5.08
个	4.94
墨斗	-1
用弹	-1
墨线	-1
的	5.1
方式	4.94
来	5.26
确认	5.74
货架	-1
位置	5.18
面积	5.3
大小	4.92
一个	5.1
仓库	4.9
就	4.94
能	5.48
节省	5.48
几千元	-1
的	5.1
胶带	-1
钱	6.24
原来	5.54
仓储	5.34
用	5.1
充气	-1
泡沫	4.72
来	5.26
填充	-1
包装	5.3
多余	4.2
空间	5.16
后来	4.9
有	5.36
员工	5.12
买来	-1
膨	4.66
切机	-1
将	5.36
废弃	3.32
的	5.1
纸板	-1
切碎	-1
做	5.26
填充	-1
材料	5.02
气泡	-1
袋	5.08
0	-1
7	-1
分钱	-1
一个	5.1
膨	4.66
切机	-1
才	5.48
900	-1
元	5.0
一台	-1
鸡蛋	5.64
从内	-1
往外	-1
打破	4.84
是	5.42
新生	5.84
从外	-1
施力	-1
打破	4.84
就是	4.98
破碎	3.32
现在	5.14
正是	-1
科技	5.78
变革	5.24
带来	-1
的	5.1
激荡	6.26
期	5.08
移动	5.2
互联网	5.88
智能	6.28
硬件	5.26
等	4.72
的	5.1
兴起	5.98
让	5.36
社会	5.0
的	5.1
信息	5.46
传播方式	-1
消费	5.28
模式	5.1
组织	5.08
结构	5.0
形式	5.06
发生	4.78
越来越	-1
多	5.66
的	5.1
变化	5.2
身处	-1
变革时代	-1
公司	5.08
应	5.28
有意识	5.6
每个	-1
人	5.3
都	4.84
必须	4.98
变革	5.24
否则	4.62
等	4.72
着	4.88
外来者	-1
打破	4.84
自己	5.28
的	5.1
壁垒	4.34
吧	4.96
生产	5.16
销售	5.38
人事	5.06
财务	5.14
研发	5.64
是	5.42
京东	-1
的	5.1
五大	5.1
权力	5.24
原来	5.54
京东	-1
的	5.1
区域	5.06
总经理	-1
实际	5.46
是	5.42
生产	5.16
副总	-1
没有	4.42
研发	5.64
销售	5.38
的	5.1
权力	5.24
财务	5.14
权	5.12
和	5.46
人事权	-1
也	5.2
只有	5.14
一半	4.8
各	5.24
区域	5.06
当地	5.26
的	5.1
大	5.7
企业	5.24
有	5.36
市场推广	-1
需要	5.18
企业	5.24
内部	4.9
力量	5.84
不够	3.92
希望	6.64
借助	5.28
京东	-1
的	5.1
力量	5.84
京东	-1
也	5.2
有	5.36
推广	5.72
需求	5.32
两者	-1
可	5.3
进行	5.28
整合营销	-1
