	-1
所有	5.52
的	5.1
事情	5.08
之后	4.98
其实	4.82
我们	5.96
还要	-1
感谢	6.88
这个	5.02
时代	5.44
给	5.34
了	5.08
我们	5.96
这个	5.02
机会	6.0
如果	5.36
没有	4.42
互联网	5.88
没有	4.42
移动	5.2
互联网	5.88
的	5.1
普及	5.46
我们	5.96
没法	3.84
接触	5.32
消费者	-1
如果	5.36
没有	4.42
整个	5.38
中国	6.06
经济	5.44
的	5.1
发展	6.16
尤其	5.26
是	5.42
日常	5.34
消费	5.28
的	5.1
发展	6.16
我们	5.96
不会	3.84
有	5.36
丰富	6.64
的	5.1
土壤	5.12
我们	5.96
所有	5.52
的	5.1
努力	6.26
所有	5.52
的	5.1
工作	5.18
包括	5.18
创新	6.88
其实	4.82
都	4.84
是	5.42
在	5.02
大	5.7
的	5.1
土壤	5.12
上	5.58
所以	5.24
要	5.2
感谢	6.88
这个	5.02
时代	5.44
我们	5.96
往下	-1
看	5.58
这个	5.02
是	5.42
我们	5.96
一个	5.1
总体	5.12
的	5.1
计划	5.24
我们	5.96
希望	6.64
2013	-1
年	5.1
美团	-1
整个	5.38
平台	5.3
的	5.1
交易额	-1
能够	5.44
达到	5.64
188	-1
亿	5.4
188	-1
亿	5.4
相比	-1
2012	-1
年	5.1
是	5.42
3	-1
4	-1
倍	5.14
的	5.1
增长	5.9
但	4.62
事实上	-1
我们	5.96
在	5.02
2013	-1
年	5.1
1	-1
月	5.28
已	5.54
实现	5.72
单月	-1
8	-1
亿多	-1
的	5.1
交易额	-1
开个	-1
玩笑	3.84
即使	4.78
我们	5.96
这	5.14
一年	-1
不	4.4
进步	6.74
把	4.94
这	5.14
8	-1
亿多	-1
原封不动	-1
地	5.16
乘以	-1
12	-1
的话	4.9
结果	5.16
也	5.2
已经	5.18
超过	5.66
100	-1
亿	5.4
这是	-1
一个	5.1
根本	5.32
不	4.4
激进	4.64
的	5.1
目标	5.64
是	5.42
一个	5.1
非常	5.76
值得	6.0
努力	6.26
的	5.1
目标	5.64
而且	5.08
并	5.04
不是	4.2
遥不可及	-1
的	5.1
目标	5.64
跟	5.06
我们	5.96
以往	4.96
一样	5.28
它	5.16
还是	5.22
一个	5.1
适度	6.0
保守	4.88
的	5.1
目标	5.64
以往	4.96
每年	5.44
我们	5.96
都	4.84
超额完成	-1
了	5.08
目标	5.64
都	4.84
比	5.0
我们	5.96
预计	5.28
的	5.1
发展	6.16
得	5.44
更好	-1
今年	5.26
我们	5.96
制定	5.28
了	5.08
一个	5.1
188	-1
亿	5.4
的	5.1
目标	5.64
我	5.58
相信	6.12
我们	5.96
一定	5.36
也	5.2
能够	5.44
很	5.14
好	6.7
地	5.16
完成	5.98
它	5.16
但是	4.56
在	5.02
这里	4.88
我们	5.96
不光	-1
要	5.2
看	5.58
一年	-1
今天	5.52
我们	5.96
开	5.36
的	5.1
会	5.22
是	5.42
年	5.1
会	5.22
也	5.2
是	5.42
美团	-1
三周年	-1
的	5.1
庆典	-1
我们	5.96
回顾过去	-1
三年	-1
我们	5.96
展望未来	-1
一年	-1
我们	5.96
还要	-1
展望未来	-1
三年	-1
所以	5.24
这里	4.88
我	5.58
想	5.3
跟	5.06
大家	5.56
分享	6.14
另	4.82
一个	5.1
目标	5.64
2015	-1
年	5.1
我	5.58
认为	5.1
美团	-1
应该	5.1
实现	5.72
全年	-1
1000	-1
亿	5.4
的	5.1
目标	5.64
2015	-1
年	5.1
全年	-1
1000	-1
亿	5.4
1000	-1
亿是	-1
什么	5.04
意思	5.16
难	3.18
吗	4.82
听	5.64
起来	5.5
是	5.42
个	4.94
很大	-1
的	5.1
数字	5.1
但	4.62
其实	4.82
并	5.04
不是	4.2
遥不可及	-1
因为	4.94
再	4.96
难	3.18
的	5.1
事情	5.08
你	5.36
只要	5.16
把	4.94
它	5.16
分解	4.78
分解	4.78
再	4.96
分解	4.78
然后	5.0
每	5.14
一步	5.34
都	4.84
有人	5.14
负责	5.58
都	4.84
有	5.36
团队	5.26
负责	5.58
每个	-1
人	5.3
都	4.84
靠	4.78
谱	-1
那	5.12
整个	5.38
事情	5.08
就	4.94
都	4.84
靠	4.78
谱	-1
如果	5.36
把	4.94
1000	-1
亿	5.4
这个	5.02
看起来	-1
很大	-1
的	5.1
数字	5.1
稍微	-1
分解	4.78
一下	5.12
我们	5.96
就	4.94
会	5.22
发现	5.9
只要	5.16
我们	5.96
顺利	6.78
地	5.16
完成	5.98
今年	5.26
188	-1
亿	5.4
的	5.1
目标	5.64
后面	4.8
2014	-1
年	5.1
2015	-1
年	5.1
平均	5.32
每年	5.44
只要	5.16
增长	5.9
140%	-1
也	5.2
就是	4.98
每年	5.44
2	-1
4	-1
倍	5.14
到	5.3
2015	-1
年	5.1
我们	5.96
就	4.94
能	5.48
顺利	6.78
地	5.16
完成	5.98
1000	-1
亿	5.4
的	5.1
目标	5.64
每年	5.44
增长	5.9
140%	-1
这	5.14
是	5.42
比	5.0
我们	5.96
所有	5.52
过去	5.2
几年	-1
都	4.84
要	5.2
慢得	-1
多	5.66
的	5.1
数字	5.1
10	-1
倍	5.14
3	-1
8	-1
倍	5.14
3	-1
4	-1
倍	5.14
完全	5.5
有	5.36
理由	5.18
相信	6.12
只要	5.16
我们	5.96
不	4.4
犯错误	-1
只要	5.16
我们	5.96
产品	5.3
方面	5.1
更加	5.62
深入	5.26
商品	5.32
选择	5.22
更加	5.62
丰富	6.64
能够	5.44
始终	5.26
保证	5.78
高质	-1
低	4.5
价格	5.18
然后	5.0
保证	5.78
非常	5.76
便利	6.24
不光	-1
在	5.02
pc	5.86
方面	5.1
更	5.34
在	5.02
手机	5.5
方面	5.1
因为	4.94
消费者	-1
需求	5.32
是	5.42
如此	5.22
旺盛	6.72
而	5.18
商家	-1
的	5.1
需求	5.32
也	5.2
是	5.42
如此	5.22
强烈	5.5
我们	5.96
有	5.36
理由	5.18
非常	5.76
快速	5.84
地	5.16
发展	6.16
到	5.3
2015	-1
年	5.1
我们	5.96
希望	6.64
美团	-1
全年	-1
交易额	-1
能够	5.44
超过	5.66
1000	-1
亿	5.4
大家	5.56
注意	5.0
看	5.58
我	5.58
的	5.1
标题	4.98
是	5.42
从美团	-1
的	5.1
三年	-1
到	5.3
o2o	-1
的	5.1
十年	-1
基本上	-1
本世纪	-1
第一个	-1
十年	-1
是	5.42
传统	5.36
电子商务	-1
蓬勃发展	-1
的	5.1
十年	-1
到	5.3
2010	-1
年	5.1
年初	5.16
随着	-1
团购	-1
的	5.1
发展	6.16
o2o	-1
才	5.48
真正	5.76
开端	5.5
那么	4.88
我	5.58
相信	6.12
本世纪	-1
第二个	-1
十年	-1
会	5.22
是	5.42
o2o	-1
的	5.1
十年	-1
而	5.18
团购	-1
因为	4.94
非常	5.76
好	6.7
地	5.16
契合	-1
o2o	-1
最	5.14
重要	5.68
的	5.1
特征	5.46
线上	-1
交易	5.12
线下	-1
消费	5.28
所以	5.24
是	5.42
一个	5.1
非常	5.76
好	6.7
的	5.1
切入点	-1
随着	-1
三年	-1
时间	5.32
的	5.1
过去	5.2
我们	5.96
和	5.46
最初	5.52
相比	-1
从	5.16
最初	5.52
只	4.94
开通	5.54
一个	5.1
城市	5.5
每天	-1
只有	5.14
一单	-1
每单	-1
只	4.94
放	5.24
一天	4.92
到	5.3
现在	5.14
我们	5.96
已经	5.18
逐渐	5.26
逐渐	5.26
发生	4.78
很多	5.46
变化	5.2
我们	5.96
现在	5.14
有	5.36
94	-1
个	4.94
城市	5.5
每单	-1
可以	5.58
放	5.24
很多	5.46
天	5.32
针对	4.42
一个	5.1
商家	-1
可以	5.58
有	5.36
多个	-1
方案	5.36
我们	5.96
同时在线	-1
的	5.1
不是	4.2
只有	5.14
一单	-1
而是	-1
几万	-1
单	4.72
消费者	-1
选择	5.22
越来越	-1
丰富	6.64
只要	5.16
我们	5.96
沿着	-1
更多更好	-1
更	5.34
便宜	5.68
的	5.1
吃喝玩乐	-1
这个	5.02
方向	5.14
去	4.86
做	5.26
给	5.34
消费者	-1
丰富	6.64
的	5.1
选择	5.22
保证	5.78
低	4.5
的	5.1
价格	5.18
靠	4.78
谱	-1
的	5.1
服务	5.76
以及	5.04
各种	-1
便利	6.24
的	5.1
方式	4.94
包括	5.18
pc	5.86
包括	5.18
手机	5.5
这是	-1
o2o	-1
最好	6.1899999999999995
的	5.1
切入点	-1
所以	5.24
我们	5.96
掌握	5.92
o2o	-1
的	5.1
十年	-1
我们	5.96
要	5.2
对	6.14
自己	5.28
有	5.36
信心	6.5
我们	5.96
在	5.02
最好	6.38
的	5.1
时间	5.32
点	5.32
最早	5.24
的	5.1
时间	5.32
点	5.32
第一个	-1
进入	5.46
o2o	-1
经过	5.06
三年	-1
的	5.1
努力	6.26
我们	5.96
取得	5.58
了	5.08
非常	5.76
好	6.7
的	5.1
进展	5.54
4000	-1
万	5.38
的	5.1
消费者	-1
20	-1
万	5.38
的	5.1
商户	-1
每年	5.44
上	5.58
百亿	-1
的	5.1
交易额	-1
前面	5.22
有	5.36
一	5.02
大片	5.64
的	5.1
土地	5.22
需要	5.18
我们	5.96
去	4.86
开发	5.72
那么	4.88
我们	5.96
大胆	5.74
地	5.16
展望	5.92
一下	5.12
到	5.3
这个	5.02
十年	-1
o2o	-1
的	5.1
前	5.24
十年	-1
结束	4.72
的	5.1
时候	5.0
我们	5.96
希望	6.64
美团	-1
在	5.02
什么	5.04
位置	5.18
我们	5.96
相信	6.12
我们	5.96
自己	5.28
能	5.48
把	4.94
美团	-1
推到	-1
什么	5.04
位置	5.18
到	5.3
2020	-1
年	5.1
当	5.0
那个	5.2
十年	-1
结束	4.72
的	5.1
时候	5.0
听	5.64
起来	5.5
很	5.14
遥远	4.94
其实	4.82
并	5.04
不	4.4
那么	4.88
遥远	4.94
我们	5.96
是	5.42
需要	5.18
去	4.86
展望	5.92
一下	5.12
的	5.1
到	5.3
2020	-1
年	5.1
的	5.1
时候	5.0
当	5.0
o2o	-1
的	5.1
十年	-1
结束	4.72
的	5.1
时候	5.0
我	5.58
相信	6.12
美团	-1
全年	-1
的	5.1
交易额	-1
能	5.48
超过	5.66
一万亿	-1
还是	5.22
那样	5.14
一个	5.1
看起来	-1
非常	5.76
大	5.7
的	5.1
似乎	5.08
遥不可及	-1
的	5.1
目标	5.64
只要	5.16
把	4.94
它	5.16
分解	4.78
然后	5.0
每	5.14
一步	5.34
都	4.84
需要	5.18
有人	5.14
去	4.86
落实	5.72
就	4.94
不会	3.18
那么	4.88
困难	3.12
了	5.08
在	5.02
这里	4.88
我	5.58
无法	4.02
做	5.26
细节	5.32
的	5.1
分解	4.78
但是	4.56
我	5.58
希望	6.64
跟	5.06
大家	5.56
分享	6.14
一下	5.12
最	5.14
简单	5.92
的	5.1
事情	5.08
从	5.16
1000	-1
亿到	-1
10000	-1
亿是	-1
十倍	-1
如果	5.36
我们	5.96
给	5.34
自己	5.28
五年	-1
的	5.1
时间	5.32
平均	5.32
每年	5.44
只要	5.16
增长	5.9
60%	-1
也	5.2
就是	4.98
1	-1
6	-1
的	5.1
5	-1
次方	-1
是	5.42
超过	5.66
10	-1
当	5.0
整个	5.38
第三产业	-1
是	5.42
数十万	-1
亿	5.4
的	5.1
时候	5.0
当	5.0
五年	-1
后	5.0
互联网	5.88
普及	5.46
进一步提高	-1
消费者	-1
手机	5.5
上网	5.64
的	5.1
普及	5.46
度	5.16
进一步提高	-1
的	5.1
时候	5.0
我们	5.96
没有	4.42
理由	5.18
不	4.4
相信	6.12
这	5.14
整个	5.38
产业	5.46
会	5.22
是	5.42
一个	5.1
巨大	5.36
的	5.1
产业	5.46
而	5.18
我们	5.96
作为	5.18
这个	5.02
产业	5.46
的	5.1
领跑者	-1
我们	5.96
将	5.36
通过	5.84
我们	5.96
的	5.1
努力	6.26
通过	5.84
我们	5.96
的	5.1
创新	6.88
通过	5.84
我们	5.96
各	5.24
方面	5.1
的	5.1
服务	5.76
继续	5.36
领跑	-1
下去	4.2
我们	5.96
会	5.22
成为	5.42
o2o	-1
方面	5.1
最大	5.96
的	5.1
平台	5.3
那么	4.88
到	5.3
2020	-1
年	5.1
到来	5.56
的	5.1
时候	5.0
我们	5.96
有	5.36
理由	5.18
相信	6.12
我们	5.96
应该	5.1
把	4.94
我们	5.96
的	5.1
目标	5.64
设定	-1
在	5.02
超过	5.66
10000	-1
亿	5.4
上面	5.26
所以	5.24
这是	-1
目标	5.64
目标	5.64
不管	4.42
宏伟	6.5
不	4.4
宏伟	6.5
其实	4.82
你	5.36
只要	5.16
去	4.86
分解	4.78
它	5.16
就	4.94
可以	5.58
理解	6.22
它	5.16
而且	5.08
我	5.58
相信	6.12
一个	5.1
高	6.1
的	5.1
目标	5.64
是	5.42
会	5.22
对	6.14
每个	-1
人有	-1
激励	6.84
作用	5.4
的	5.1
这是	-1
过去	5.2
三年	-1
给	5.34
我	5.58
最大	5.96
的	5.1
感受	5.54
当	5.0
开始	5.26
的	5.1
时候	5.0
坦率地	-1
说	5.22
我	5.58
认为	5.1
自己	5.28
很	5.14
乐观	7.12
但是	4.56
我	5.58
没有	4.42
想到	5.52
消费者	-1
需求	5.32
是	5.42
如此	5.22
旺盛	6.72
团购	-1
o2o	-1
这个	5.02
事情	5.08
发展	6.16
得	5.44
如此	5.22
迅速	5.86
而	5.18
我们	5.96
的	5.1
团队	5.26
是	5.42
如此	5.22
给力	-1
所以	5.24
在	5.02
这个	5.02
时间	5.32
点	5.32
我	5.58
相信	6.12
我们	5.96
有	5.36
理由	5.18
骄傲	5.6
我们	5.96
有	5.36
理由	5.18
自豪	7.16
但是	4.56
我们	5.96
更	5.34
有	5.36
理由	5.18
要	5.2
看到	-1
前面	5.22
还有	-1
更长	-1
的	5.1
路	5.2
更大	-1
的	5.1
空间	5.16
o2o	-1
的	5.1
十年	-1
将	5.36
注定	5.3
是	5.42
一个	5.1
既牛	-1
×	-1
又	4.98
苦	3.3
×	-1
的	5.1
十年	-1
说	5.22
它	5.16
牛	5.62
×	-1
是因为	-1
这个	5.02
事情	5.08
会	5.22
非常	5.76
非常	5.76
大	5.7
第三产业	-1
服务业	-1
怎么	4.86
超过	5.66
第二产业	-1
互联网	5.88
极大	-1
地	5.16
影响	4.98
这个	5.02
事情	5.08
所以	5.24
o2o	-1
这个	5.02
事情	5.08
非常	5.76
大	5.7
将会	-1
非常	5.76
牛	5.62
×	-1
但是	4.56
另一方面	-1
为什么	4.32
说苦	-1
×	-1
呢	4.92
是因为	-1
大家	5.56
都	4.84
知道	5.38
我们	5.96
不管	4.42
在	5.02
哪	4.84
一个	5.1
部门	4.9
哪	4.84
一个	5.1
环节	4.98
竞争	5.2
都	4.84
非常	5.76
激烈	4.82
消费者	-1
商家	-1
各种各样	-1
的	5.1
需求	5.32
而	5.18
这个	5.02
事情	5.08
注定	5.3
是	5.42
一个	5.1
高品质	-1
低	4.5
价格	5.18
低	4.5
毛利	-1
的	5.1
事情	5.08
我们	5.96
需要	5.18
在	5.02
各个环节	-1
通过	5.84
每个	-1
人	5.3
的	5.1
努力	6.26
通过	5.84
整个	5.38
结构	5.0
的	5.1
调整	5.44
通过	5.84
管理	5.3
的	5.1
提升	6.0
通过	5.84
产品	5.3
技术	5.08
的	5.1
革新	5.8
不断	5.0
地去	-1
提高效率	-1
降低成本	-1
给	5.34
消费者	-1
提供	5.48
更	5.34
高品质	-1
更	5.34
低	4.5
价格	5.18
的	5.1
服务	5.76
整个	5.38
产业	5.46
中	4.98
只有	5.14
我们	5.96
这个	5.02
行业	5.02
有	5.36
一个	5.1
高科技	-1
低	4.5
毛利	-1
的	5.1
特点	5.32
而	5.18
低	4.5
毛利	-1
的	5.1
事情	5.08
注定	5.3
是	5.42
苦	3.3
×	-1
的	5.1
事情	5.08
凡是	4.92
幻想	5.28
o2o	-1
会	5.22
是	5.42
一个	5.1
非常	5.76
高	6.1
毛利	-1
的	5.1
事情	5.08
的	5.1
人	5.3
我	5.58
觉得	5.38
他们	5.12
可能	5.2
都	4.84
没有	4.42
亲身	5.56
地去	-1
干	4.78
这个	5.02
事情	5.08
才	5.48
有	5.36
这种	-1
不切实际	3.3
的	5.1
幻想	5.28
这是	-1
一个	5.1
未来	6.28
或者说	-1
已经	5.18
进展	5.54
了	5.08
一半	4.8
但是	4.56
还有	-1
更	5.34
多	5.66
其他	4.88
开拓者	-1
进入	5.46
的	5.1
苦	3.3
×	-1
而	5.18
牛	5.62
×	-1
的	5.1
十年	-1
这里	4.88
我们	5.96
要	5.2
记住	-1
一句	5.0
话	5.02
你	5.36
对	6.14
未来	6.28
越有	-1
信心	6.5
你	5.36
对	6.14
现在	5.14
越有	-1
耐心	5.94
可能	5.2
现在	5.14
过去	5.2
的	5.1
三年	-1
接下来	-1
一年	-1
接下来	-1
两年	-1
三年	-1
都	4.84
会	5.22
是	5.42
非常	5.76
煎熬	-1
的	5.1
苦	3.3
×	-1
的	5.1
事情	5.08
但是	4.56
整个	5.38
事情	5.08
是	5.42
有	5.36
非常	5.76
光明	6.76
巨大	5.36
前景	6.18
的	5.1
事情	5.08
我	5.58
希望	6.64
大家	5.56
跟	5.06
我	5.58
一样	5.28
对	6.14
未来	6.28
很	5.14
有	5.36
信心	6.5
对	6.14
现在	5.14
很	5.14
有	5.36
耐心	5.94
提到	-1
目标	5.64
耐心	5.94
以及	5.04
我们	5.96
怎么	4.86
去	4.86
做	5.26
之后	4.98
另	4.82
一点	4.88
我	5.58
反复强调	-1
的	5.1
是	5.42
人	5.3
是	5.42
美团	-1
最	5.14
重要	5.68
的	5.1
产品	5.3
也	5.2
是	5.42
美团	-1
最大	5.96
的	5.1
资产	5.86
因为	4.94
我们	5.96
并	5.04
不	4.4
拥有	6.12
厂房	5.12
仓储	5.34
物流	5.2
中心	5.16
或	4.96
大规模	-1
的	5.1
固定资产	-1
我们	5.96
所有	5.52
的	5.1
资产	5.86
就是	4.98
人	5.3
所以	5.24
我们	5.96
要	5.2
实现	5.72
这个	5.02
目标	5.64
不管	4.42
是	5.42
2013	-1
年	5.1
的	5.1
目标	5.64
还是	5.22
2015	-1
年	5.1
的	5.1
目标	5.64
还是	5.22
2020	-1
年	5.1
的	5.1
目标	5.64
一个	5.1
值得	6.0
我们	5.96
为	5.16
之	5.26
而	5.18
努力	6.26
的	5.1
目标	5.64
我们	5.96
最	5.14
重要	5.68
的	5.1
投入	5.8
一定	5.36
会	5.22
在	5.02
人	5.3
上面	5.26
包括	5.18
各个部门	-1
包括	5.18
各个	5.18
层级	5.08
岗位	5.08
公司	5.08
会	5.22
优化	6.54
变化	5.2
每个	-1
人	5.3
需要	5.18
优化	6.54
变化	5.2
我们	5.96
需要	5.18
招	4.94
更好	-1
的	5.1
人	5.3
我们	5.96
需要	5.18
给	5.34
所有	5.52
的	5.1
人	5.3
提供	5.48
更好	-1
的	5.1
培训	5.22
以及	5.04
更好	-1
的	5.1
激励	6.84
每个	-1
人	5.3
都	4.84
有	5.36
更好	-1
的	5.1
成长	5.92
所以	5.24
在	5.02
这	5.14
一点	4.88
我	5.58
不光	-1
要	5.2
感谢	6.88
在场	5.28
的	5.1
同事	5.5
还	5.16
包括	5.18
那些	5.02
曾经	4.9
和	5.46
我们	5.96
共事	-1
但是	4.56
已经	5.18
离开	4.0
的	5.1
同事	5.5
在	5.02
公司	5.08
发展	6.16
的	5.1
过程	5.06
中	4.98
在	5.02
不同	5.22
的	5.1
阶段	4.78
我们	5.96
有	5.36
不同	5.22
的	5.1
挑战	5.38
回头	5.26
看	5.58
的话	4.9
坦白	5.6
地说	-1
我们	5.96
并	5.04
不是	4.2
在	5.02
每	5.14
一个	5.1
环节	4.98
每一	-1
地方	5.18
在	5.02
对待	5.12
人	5.3
这个	5.02
事上	-1
都	4.84
做	5.26
得	5.44
最好	6.140000000000001
但	4.62
我	5.58
相信	6.12
不管	4.42
我们	5.96
之前	4.88
做	5.26
得	5.44
怎么样	-1
我们	5.96
始终	5.26
相信	6.12
这	5.14
一点	4.88
人	5.3
是	5.42
美团	-1
最	5.14
重要	5.68
的	5.1
资产	5.86
是	5.42
美团	-1
最	5.14
重要	5.68
的	5.1
产品	5.3
所以	5.24
我们	5.96
只会	-1
在	5.02
这个	5.02
地方	5.18
继续前进	-1
继续	5.36
改进	5.9
在	5.02
这个	5.02
地方	5.18
做	5.26
得	5.44
更好	-1
更多地	-1
投资	5.64
于	5.14
人	5.3
更多地	-1
培养	5.98
人	5.3
当	5.0
每个	-1
人	5.3
都	4.84
有	5.36
更好	-1
的	5.1
发展	6.16
公司	5.08
才能	6.1
有	5.36
更好	-1
的	5.1
发展	6.16
我们	5.96
所有	5.52
一切	5.42
的	5.1
目标	5.64
才能	6.1
实现	5.72
商家	-1
消费者	-1
才能	6.1
在	5.02
美团	-1
这个	5.02
平台	5.3
上用	-1
o2o	-1
的	5.1
方式	4.94
得到	5.66
他们	5.12
想要	-1
的	5.1
东西	5.06
消费者	-1
得到	5.66
更多更好	-1
更	5.34
便宜	5.68
的	5.1
吃喝玩乐	-1
有	5.36
更	5.34
多	5.66
的	5.1
消费者	-1
选择	5.22
能	5.48
做出	-1
更好	-1
的	5.1
消费	5.28
选择	5.22
而	5.18
商家	-1
能够	5.44
通过	5.84
我们	5.96
得到	5.66
客人	5.74
赚	6.34
到	5.3
钱	6.24
就	4.94
像	5.5
刚才	4.92
视频	5.42
里	5.18
讲	5.16
的	5.1
商家	-1
希望	6.64
什么	5.04
也	5.2
非常	5.76
清楚	6.04
消费者	-1
希望	6.64
什么	5.04
也	5.2
非常	5.76
清楚	6.04
互联网	5.88
能够	5.44
帮	5.54
到	5.3
他们	5.12
这点	-1
可以	5.58
非常	5.76
肯定	5.92
所以	5.24
接下来	-1
需要	5.18
的	5.1
就是	4.98
我们	5.96
去	4.86
做	5.26
这	5.14
就是	4.98
我们	5.96
的	5.1
目标	5.64
2013	-1
年	5.1
我们	5.96
希望	6.64
实现	5.72
全年	-1
交易额	-1
达	5.42
188	-1
亿	5.4
然后	5.0
我们	5.96
不光	-1
要	5.2
看	5.58
一年	-1
我们	5.96
要	5.2
看	5.58
三年	-1
看	5.58
五年	-1
十年	-1
所以	5.24
2015	-1
年	5.1
1000	-1
亿	5.4
2020	-1
年	5.1
10000	-1
亿	5.4
听	5.64
起来	5.5
遥不可及	-1
但	4.62
只要	5.16
我们	5.96
共同努力	-1
我	5.58
相信	6.12
我们	5.96
完全	5.5
有	5.36
能力	5.9
达到	5.64
它	5.16
而且	5.08
我	5.58
相信	6.12
我们	5.96
一定	5.36
会	5.22
达到	5.64
它	5.16
我	5.58
希望	6.64
大家	5.56
能够	5.44
一起	5.74
努力	6.26
当	5.0
我们	5.96
回头	5.26
看	5.58
的	5.1
时候	5.0
当	5.0
我们	5.96
2015	-1
年	5.1
庆功	-1
的	5.1
时候	5.0
当	5.0
我们	5.96
2020	-1
年	5.1
庆功	-1
的	5.1
时候	5.0
回头	5.26
看	5.58
我	5.58
希望	6.64
尽可能	-1
多	5.66
的	5.1
同事	5.5
和	5.46
我们	5.96
在	5.02
一起	5.74
一起	5.74
走过	-1
这	5.14
段	4.74
路程	5.1
走过	-1
这	5.14
段	4.74
虽然	4.66
苦	3.3
×	-1
但是	4.56
牛	5.62
×	-1
的	5.1
路程	5.1
表现	5.22
出对	-1
未来	6.28
的	5.1
信心	6.5
对	6.14
现在	5.14
的	5.1
耐心	5.94
能够	5.44
一起	5.74
纵情	3.3
向前	-1
谢谢	6.7
大家	5.56
第八章	-1
美团	-1
的	5.1
未来	6.28
o2o	-1
帝国	5.02
移动	5.2
互联网	5.88
在	5.02
国内	5.22
兴起	5.98
大约	4.98
分为	-1
三	5.18
阶段	4.78
第一阶段	-1
是	5.42
工具	5.04
像	5.5
豌豆荚	-1
这样	4.94
的	5.1
应用	5.46
分发	5.32
商	5.38
第二阶段	-1
是	5.42
娱乐	6.28
这个	5.02
阶段	4.78
冒出	-1
了	5.08
很多	5.46
手游	-1
公司	5.08
第三阶段	-1
才	5.48
是	5.42
商务	5.76
移动	5.2
端的	-1
核心	5.58
是	5.42
交易	5.12
一定	5.36
要	5.2
抓住	3.3
各个	5.18
关键环节	-1
支付	4.98
是	5.42
交易	5.12
中	4.98
最	5.14
核心	5.58
的	5.1
环节	4.98
垂直	5.2
化	4.98
策略	5.54
能	5.48
更好	-1
地	5.16
发挥	5.76
媒体	5.52
+	-1
电商	-1
的	5.1
双	5.34
平台	5.3
效果	5.38
美团	-1
网	5.24
的	5.1
t	4.84
字形	-1
架构	5.08
中	4.98
横	4.88
代表团	-1
购	5.42
竖	-1
代表	5.28
垂直	5.2
化	4.98
应用	5.46
王兴	-1
的	5.1
蜕变	-1
从	5.16
产品	5.3
经理	5.52
到	5.3
企业家	-1
半夜	-1
12	-1
点	5.32
猫眼	-1
电影	6.02
负责人	-1
徐梧	-1
向	5.2
王兴	-1
诉说	-1
难处	-1
王兴	-1
沉默	4.46
了	5.08
一会儿	5.22
严肃	4.08
地说	-1
你	5.36
知道	5.38
什么	5.04
是	5.42
真正	5.76
的	5.1
entrepreneur	-1
精神	5.86
吗	4.82
知道	5.38
自己	5.28
的	5.1
目标	5.64
是	5.42
什么	5.04
想着	-1
如何	5.28
实现目标	-1
不管	4.42
自己	5.28
现在	5.14
拥有	6.12
什么	5.04
哪怕	4.78
手上	-1
什么	5.04
都	4.84
没有	4.42
entrepreneur	-1
中文	5.6
意	5.04
为	5.16
企业家	-1
这话	-1
深深	-1
震撼	5.4
了	5.08
徐梧	-1
他	5.06
意识	5.0
到	5.3
这	5.14
正是	-1
自己	5.28
想	5.3
在	5.02
王兴	-1
身上	5.08
追寻	-1
的	5.1
最	5.14
本质	5.0
的	5.1
东西	5.06
他	5.06
曾经	4.9
感到	5.36
疑惑	3.92
王兴	-1
创业	5.92
接连	5.12
失败	2.8
为何	4.42
能	5.48
坚持下去	-1
为何	4.42
能	5.48
将	5.36
一家	5.56
20	-1
人	5.3
的	5.1
小	4.6
公司	5.08
做成	-1
如今	5.22
4000	-1
人	5.3
的	5.1
规模	5.22
在	5.02
这	5.14
瞬间	5.12
他	5.06
豁然开朗	6.07
王兴	-1
说	5.22
乔布斯	-1
第一次	-1
和	5.46
第二次	-1
担任	5.8
苹果	6.02
ceo	5.1
他	5.06
的	5.1
疯狂	4.16
执着	-1
没有	4.42
变	4.68
只是	4.54
重返	-1
苹果	6.02
之后	4.98
管理	5.3
能力	5.9
强	6.46
了	5.08
很多	5.46
回首	-1
他	5.06
过去	5.2
创业	5.92
受挫	2.8
的	5.1
经历	5.3
他	5.06
说	5.22
我	5.58
现在	5.14
管理水平	-1
还是	5.22
比较	5.22
低	4.5
的	5.1
段位	-1
但	4.62
那	5.12
时候	5.0
更	5.34
低	4.5
连续	5.06
受挫	2.8
的	5.1
经历	5.3
现在	5.14
复盘	-1
他	5.06
认为	5.1
首要	5.62
还是	5.22
要	5.2
内心	5.24
强大	6.52
所以	5.24
他	5.06
才	5.48
对	6.14
徐梧	-1
说	5.22
了	5.08
上面	5.26
那	5.12
一番话	-1
王兴	-1
也	5.2
反思	4.3
自己	5.28
的	5.1
第一次	-1
失败	2.8
校内	-1
网	5.24
因为	4.94
没有	4.42
成功	7.48
融资	5.7
而	5.18
陷入	3.74
财务	5.14
困境	3.22
被迫	-1
出售	5.12
2014	-1
年	5.1
3	-1
月	5.28
在	5.02
望京	-1
一家	5.56
咖啡馆	-1
王兴	-1
再次	4.92
阐述	5.22
了	5.08
他	5.06
对	6.14
企业家	-1
的	5.1
认知	-1
企业家	-1
精神	5.86
最	5.14
精到	-1
的	5.1
描写	5.36
是	5.42
企业家	-1
本质	5.0
是	5.42
对	6.14
机会	6.0
的	5.1
追求	5.98
暂时	5.06
无视	3.6
自己	5.28
现在	5.14
控制	4.78
多少	5.08
资源	5.14
